SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
5033;NULAB INC/JAPAN;5033.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5034;UNERRY INC;5034.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5035;HOUSEI INC;5035.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5036;JAPAN BUSINESS SYSTEMS INC;5036;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5037;FITWORKS CO LTD;5037.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5038;EWELL CO LTD/JP;5038.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
504;HS OPTIMUS HOLDINGS LTD;504;SGD;Stocks;SG;SGX*;Desenvolvido;1
505;ASIAMEDIC LTD;505;SGD;Stocks;SG;SGX*;Desenvolvido;1
505;XINGYE ALLOY MATERIALS GROUP;505;HKD;Stocks;HK;SEHK*;Desenvolvido;1
506;CHINA FOODS LTD;506;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5070;DRAFT INC;5070.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5071;VIS CO LTD;5071.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5072;ART FORCE JAPAN CO LTD;5072.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5074;TESS HOLDINGS CO LTD;5074.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5075;UPCON CORP;5075.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5076;INFRONEER HOLDINGS INC;5076.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
50765;INFRONEER HOLDINGS INC - PRE;50765.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5077;HANDS CO LTD;5077.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5078;CEL CORP;5078.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5079;NOVAC CO LTD;5079.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
508;FUJI OFFSET PLATES MFG LTD;508;SGD;Stocks;SG;SGX*;Desenvolvido;1
508;DINGYI GROUP INVESTMENT LTD;508;HKD;Stocks;HK;SEHK*;Desenvolvido;1
509;CENTURY SUNSHINE GROUP HOLDI;509;HKD;Stocks;HK;SEHK*;Desenvolvido;1
51;HARBOUR CENTRE DEVELOPMENT;51;HKD;Stocks;HK;SEHK*;Desenvolvido;1
510;CASH FINANCIAL SERVICES GROU;510;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5101;YOKOHAMA RUBBER CO LTD;5101.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5103;SHOWA HOLDINGS CO LTD;5103;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5105;TOYO TIRE CORP;5105.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5108;BRIDGESTONE CORP;5108;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
511;TELEVISION BROADCASTS LTD;511;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5110;SUMITOMO RUBBER INDUSTRIES;5110;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
512;GRAND PHARMACEUTICAL GROUP L;512;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5121;FUJIKURA COMPOSITES INC;5121.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5122;OKAMOTO INDUSTRIES INC;5122.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5125;FINES INC;5125.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5126;PORTERS CORP;5126;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5129;FIXER INC;5129;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
513;CONTINENTAL HOLDINGS;513;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5130;HIROHOLDINGS CO LTD;5130.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5131;LINKERS CORP;5131;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5132;PLUSZERO INC;5132;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5133;TERILOGY HOLDINGS;5133.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5134;POPER CO LTD;5134.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5135;AIR-U LTD;5135.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5136;TRIPLA CO LTD;5136.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5137;SMARTDRIVE INC;5137.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5138;REBASE INC;5138.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5139;OPENWORK INC;5139;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5142;ACHILLES CORP;5142.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
515;CHINA SILVER TECHNOLOGY HOLD;515;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5161;NISHIKAWA RUBBER CO LTD;5161;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5162;ASAHI RUBBER INC;5162.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
517;COSCO SHIPPING INTERNATIONAL;517;HKD;Stocks;HK;SEHK*;Desenvolvido;1
518;TUNGTEX HOLDINGS CO LTD;518;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5184;NICHIRIN CO LTD;5184.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5185;FUKOKU CO LTD;5185.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5186;NITTA CORP;5186.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5187;CREATE MEDIC CO LTD;5187.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
